fold,model,feature,standardized_coefficient
origin_2022_04,regime_aware_logit,months_since_30_dpd_cure,0.11786685138940811
origin_2022_04,regime_aware_logit,p_stress,-0.469544380903244
origin_2022_04,regime_aware_logit,p_stress_x_credit_score,-0.6828972101211548
origin_2022_04,regime_aware_logit,p_stress_x_original_cltv,-0.20060685276985168
origin_2022_04,regime_aware_logit,p_stress_x_original_dti,0.12940609455108643
origin_2022_04,regime_aware_logit,p_stress_x_original_ltv,0.09249024093151093
origin_2022_04,regime_aware_logit,p_stress_x_original_interest_rate,0.7573978304862976
origin_2022_04,regime_aware_logit,p_stress_x_current_delinquency_months,-0.05376758798956871
origin_2022_04,regime_aware_logit,p_stress_x_recent_60_dpd_3m,0.02063039131462574
origin_2022_04,regime_aware_logit,p_stress_x_months_since_30_dpd,0.4791428744792938
origin_2023_04,baseline_logit,credit_score,-0.4605293869972229
origin_2023_04,baseline_logit,mi_percent,0.0961546078324318
origin_2023_04,baseline_logit,number_of_units,-0.023300718516111374
origin_2023_04,baseline_logit,original_cltv,0.10023874044418335
origin_2023_04,baseline_logit,original_dti,0.3316219449043274
origin_2023_04,baseline_logit,original_upb,-0.4834021329879761
origin_2023_04,baseline_logit,original_ltv,0.07420647144317627
origin_2023_04,baseline_logit,original_interest_rate,0.203378364443779
origin_2023_04,baseline_logit,original_loan_term,-0.34892702102661133
origin_2023_04,baseline_logit,number_of_borrowers,-0.2607068121433258
origin_2023_04,baseline_logit,loan_age_months,0.18932588398456573
origin_2023_04,baseline_logit,remaining_months_to_legal_maturity,0.20929750800132751
origin_2023_04,baseline_logit,current_actual_upb,0.8151986002922058
origin_2023_04,baseline_logit,current_interest_rate,0.20767663419246674
origin_2023_04,baseline_logit,credit_score_missing,-0.07143552601337433
origin_2023_04,baseline_logit,mi_percent_missing,0.0
origin_2023_04,baseline_logit,number_of_units_missing,0.0
origin_2023_04,baseline_logit,original_cltv_missing,0.2572430372238159
origin_2023_04,baseline_logit,original_dti_missing,-0.0829642042517662
origin_2023_04,baseline_logit,original_ltv_missing,-1.3932877779006958
origin_2023_04,baseline_logit,number_of_borrowers_missing,0.0
origin_2023_04,baseline_logit,current_delinquency_months,0.06043944135308266
origin_2023_04,baseline_logit,current_30_dpd,0.045582134276628494
origin_2023_04,baseline_logit,current_60_dpd,0.06874200701713562
origin_2023_04,baseline_logit,recent_30_dpd_3m,0.09592688083648682
origin_2023_04,baseline_logit,recent_60_dpd_3m,0.046534985303878784
origin_2023_04,baseline_logit,ever_30_dpd,0.1847359985113144
origin_2023_04,baseline_logit,ever_60_dpd,0.036509919911623
origin_2023_04,baseline_logit,months_since_30_dpd,-0.2790505290031433
origin_2023_04,baseline_logit,months_since_60_dpd,0.029700947925448418
origin_2023_04,baseline_logit,delinquent_30_months_3m,-0.07606396824121475
origin_2023_04,baseline_logit,delinquent_30_months_6m,-0.006307048723101616
origin_2023_04,baseline_logit,delinquent_30_months_12m,0.02119082771241665
origin_2023_04,baseline_logit,delinquent_60_months_3m,-0.12025995552539825
origin_2023_04,baseline_logit,delinquent_60_months_6m,-0.004209649283438921
origin_2023_04,baseline_logit,delinquent_60_months_12m,0.03004739247262478
origin_2023_04,baseline_logit,cured_from_30_dpd,0.0015368018066510558
origin_2023_04,baseline_logit,cumulative_30_dpd_cures,0.04123009368777275
origin_2023_04,baseline_logit,months_since_30_dpd_cure,0.3138676583766937
origin_2023_04,macro_logit,credit_score,-0.43932533264160156
origin_2023_04,macro_logit,mi_percent,0.06750795990228653
origin_2023_04,macro_logit,number_of_units,0.02404564991593361
origin_2023_04,macro_logit,original_cltv,0.10057641565799713
origin_2023_04,macro_logit,original_dti,0.3623715341091156
origin_2023_04,macro_logit,original_upb,-0.6595288515090942
origin_2023_04,macro_logit,original_ltv,0.037866026163101196
origin_2023_04,macro_logit,original_interest_rate,0.11150119453668594
origin_2023_04,macro_logit,original_loan_term,-0.07121548056602478
origin_2023_04,macro_logit,number_of_borrowers,-0.23170346021652222
origin_2023_04,macro_logit,loan_age_months,-0.02181490883231163
origin_2023_04,macro_logit,remaining_months_to_legal_maturity,0.04190695285797119
origin_2023_04,macro_logit,current_actual_upb,0.9961802959442139
origin_2023_04,macro_logit,current_interest_rate,0.11936404556035995
origin_2023_04,macro_logit,credit_score_missing,-0.059335898607969284
origin_2023_04,macro_logit,mi_percent_missing,0.0
origin_2023_04,macro_logit,number_of_units_missing,0.0
origin_2023_04,macro_logit,original_cltv_missing,-0.026019509881734848
origin_2023_04,macro_logit,original_dti_missing,0.016571415588259697
origin_2023_04,macro_logit,original_ltv_missing,-0.4534951150417328
origin_2023_04,macro_logit,number_of_borrowers_missing,0.0
origin_2023_04,macro_logit,current_delinquency_months,0.10794693976640701
origin_2023_04,macro_logit,current_30_dpd,0.11016549915075302
origin_2023_04,macro_logit,current_60_dpd,0.062421415001153946
origin_2023_04,macro_logit,recent_30_dpd_3m,0.08740516006946564
origin_2023_04,macro_logit,recent_60_dpd_3m,0.08613999933004379
origin_2023_04,macro_logit,ever_30_dpd,0.17187702655792236
origin_2023_04,macro_logit,ever_60_dpd,0.06581047922372818
origin_2023_04,macro_logit,months_since_30_dpd,-0.23695974051952362
origin_2023_04,macro_logit,months_since_60_dpd,0.043965812772512436
origin_2023_04,macro_logit,delinquent_30_months_3m,-0.0762941986322403
origin_2023_04,macro_logit,delinquent_30_months_6m,0.025906817987561226
origin_2023_04,macro_logit,delinquent_30_months_12m,0.005672015715390444
origin_2023_04,macro_logit,delinquent_60_months_3m,-0.013253617100417614
origin_2023_04,macro_logit,delinquent_60_months_6m,-0.0017168066697195172
origin_2023_04,macro_logit,delinquent_60_months_12m,0.029315520077943802
origin_2023_04,macro_logit,cured_from_30_dpd,0.03341177850961685
origin_2023_04,macro_logit,cumulative_30_dpd_cures,-0.010166401043534279
origin_2023_04,macro_logit,months_since_30_dpd_cure,0.20813564956188202
origin_2023_04,macro_logit,inflation,1.0131781101226807
origin_2023_04,macro_logit,policy_rate,1.0935988426208496
origin_2023_04,macro_logit,unemployment,-0.8226463198661804
origin_2023_04,macro_logit,unemployment_change,0.3094004690647125
origin_2023_04,macro_logit,house_price_growth,-0.3858966827392578
origin_2023_04,macro_logit,mortgage_rate,-0.5710604786872864
origin_2023_04,macro_logit,mortgage_spread,1.2584062814712524
origin_2023_04,macro_logit,long_rate,-0.9866212606430054
origin_2023_04,macro_logit,long_rate_change,0.3920312523841858
origin_2023_04,macro_logit,yield_curve,0.601824164390564
origin_2023_04,macro_logit,initial_claims,0.7254616022109985
origin_2023_04,macro_logit,initial_claims_change,-0.39775359630584717
origin_2023_04,macro_logit,payroll_growth,-0.024130549281835556
origin_2023_04,macro_logit,real_income_growth,0.04089953377842903
origin_2023_04,macro_logit,financial_conditions,-0.4897216558456421
origin_2023_04,macro_logit,consumer_sentiment,0.9525632262229919
origin_2023_04,macro_logit,consumer_sentiment_change,-0.2296857088804245
origin_2023_04,regime_aware_logit,credit_score,-0.39759618043899536
origin_2023_04,regime_aware_logit,mi_percent,0.110365130007267
origin_2023_04,regime_aware_logit,number_of_units,-0.031099269166588783
origin_2023_04,regime_aware_logit,original_cltv,0.3199808597564697
origin_2023_04,regime_aware_logit,original_dti,0.2794494926929474
origin_2023_04,regime_aware_logit,original_upb,-0.4896969795227051
origin_2023_04,regime_aware_logit,original_ltv,-0.10561149567365646
origin_2023_04,regime_aware_logit,original_interest_rate,0.17640547454357147
origin_2023_04,regime_aware_logit,original_loan_term,-0.33777153491973877
origin_2023_04,regime_aware_logit,number_of_borrowers,-0.2621966302394867
origin_2023_04,regime_aware_logit,loan_age_months,0.1698988527059555
origin_2023_04,regime_aware_logit,remaining_months_to_legal_maturity,0.15868204832077026
origin_2023_04,regime_aware_logit,current_actual_upb,0.8139321208000183
origin_2023_04,regime_aware_logit,current_interest_rate,0.19560359418392181
origin_2023_04,regime_aware_logit,credit_score_missing,-0.19929391145706177
origin_2023_04,regime_aware_logit,mi_percent_missing,0.0
origin_2023_04,regime_aware_logit,number_of_units_missing,0.0
origin_2023_04,regime_aware_logit,original_cltv_missing,0.2894114553928375
origin_2023_04,regime_aware_logit,original_dti_missing,-0.09142543375492096
origin_2023_04,regime_aware_logit,original_ltv_missing,-1.4629517793655396
origin_2023_04,regime_aware_logit,number_of_borrowers_missing,0.0
origin_2023_04,regime_aware_logit,current_delinquency_months,0.07270034402608871
origin_2023_04,regime_aware_logit,current_30_dpd,0.05425966903567314
origin_2023_04,regime_aware_logit,current_60_dpd,0.08358115702867508
origin_2023_04,regime_aware_logit,recent_30_dpd_3m,0.09298006445169449
origin_2023_04,regime_aware_logit,recent_60_dpd_3m,0.01954178512096405
origin_2023_04,regime_aware_logit,ever_30_dpd,0.2101101279258728
origin_2023_04,regime_aware_logit,ever_60_dpd,0.03348861262202263
origin_2023_04,regime_aware_logit,months_since_30_dpd,-0.40157344937324524
origin_2023_04,regime_aware_logit,months_since_60_dpd,-0.009260646998882294
origin_2023_04,regime_aware_logit,delinquent_30_months_3m,-0.07814715802669525
origin_2023_04,regime_aware_logit,delinquent_30_months_6m,-0.0016009529354050756
origin_2023_04,regime_aware_logit,delinquent_30_months_12m,0.01547252293676138
origin_2023_04,regime_aware_logit,delinquent_60_months_3m,-0.13828256726264954
origin_2023_04,regime_aware_logit,delinquent_60_months_6m,-0.005329331383109093
