model,fold,month_date,n,event_count,event_rate,pred_mean,brier,log_loss,predicted_defaults,count_error,absolute_count_error
baseline_logit,origin_2023_04,2023-08-01,217610,1255,0.005767198198612196,0.008843361563453977,0.005396697133267399,0.03026842370075261,1924.4039098232201,669.4039098232201,669.4039098232201
baseline_logit,origin_2023_04,2023-09-01,220569,1321,0.005989055578979821,0.009632052318273817,0.005587530720592822,0.030986424662636458,2124.5321477893376,803.5321477893376,803.5321477893376
baseline_logit,origin_2023_04,2023-10-01,222564,1379,0.006195970597221473,0.010024294487716096,0.0057648821911289614,0.03183344663330492,2231.0470783640453,852.0470783640453,852.0470783640453
baseline_logit,origin_2023_04,2023-11-01,225578,1412,0.006259475658087225,0.010760399448287153,0.005837299408349525,0.032239887834572226,2427.309386745719,1015.3093867457192,1015.3093867457192
baseline_logit,origin_2023_04,2023-12-01,227623,1516,0.006660135399322564,0.011480749261429236,0.006182673164867452,0.033772653124998955,2613.282589134307,1097.2825891343068,1097.2825891343068
baseline_logit,origin_2023_04,2024-01-01,229738,1595,0.006942691239585963,0.011717416923935636,0.00652850215252763,0.03562715917860263,2691.935929271125,1096.9359292711251,1096.9359292711251
baseline_logit,origin_2023_04,2024-02-01,231850,1626,0.007013155057149019,0.012146154142345432,0.006605167480704936,0.03605971874811419,2816.085837902788,1190.0858379027882,1190.0858379027882
baseline_logit,origin_2023_04,2024-03-01,234439,1652,0.007046609139264371,0.012377890135047923,0.006619313578009496,0.03623900857898992,2901.8601853705,1249.8601853705,1249.8601853705
macro_logit,origin_2023_04,2023-04-01,206266,1117,0.005415337476850281,0.016501648197482666,0.00515890571077896,0.032497952835234295,3403.72896710196,2286.72896710196,2286.72896710196
macro_logit,origin_2023_04,2023-05-01,208682,1134,0.005434105481066887,0.020861131118579238,0.005306518847462766,0.03574797941919842,4353.342564087353,3219.342564087353,3219.342564087353
macro_logit,origin_2023_04,2023-06-01,211872,1183,0.005583559885213714,0.010979532699409158,0.005144993319375327,0.02951938598950318,2326.255552089217,1143.255552089217,1143.255552089217
macro_logit,origin_2023_04,2023-07-01,214767,1236,0.005755074103563396,0.012598985884712439,0.005274966212696722,0.030714271018863263,2705.8464015020363,1469.8464015020363,1469.8464015020363
macro_logit,origin_2023_04,2023-08-01,217610,1255,0.005767198198612196,0.020734525666358333,0.005647422984640758,0.03675849271771409,4512.040130256237,3257.040130256237,3257.040130256237
macro_logit,origin_2023_04,2023-09-01,220569,1321,0.005989055578979821,0.010347014263530819,0.005446998632883235,0.03031940567005527,2282.230589092729,961.2305890927291,961.2305890927291
macro_logit,origin_2023_04,2023-10-01,222564,1379,0.006195970597221473,0.006741369946341198,0.005659230693059569,0.029964607698151912,1500.3862607374824,121.38626073748242,121.38626073748242
