model,coefficient,standardized_model_intercept,raw_basis_intercept,feature,basis_kind,standardized_coefficient,basis_mean,basis_scale,raw_basis_coefficient
regime_aware_with_raw_macro_logit,0.03185025568104315,-5.511842414656742,-12.9041268959391,delinquent_60_months_12m,main,0.03185025568104315,0.008078722401598846,0.14619329095814435,0.21786400369194778
regime_aware_with_raw_macro_logit,0.07043790255814981,-5.511842414656742,-12.9041268959391,cured_from_30_dpd,main,0.07043790255814981,0.0032511961657661704,0.05692649549425889,1.237348302342862
regime_aware_with_raw_macro_logit,0.042363867650672425,-5.511842414656742,-12.9041268959391,cumulative_30_dpd_cures,main,0.042363867650672425,0.06225333661458299,0.3801203067142341,0.11144857799591494
regime_aware_with_raw_macro_logit,0.17175516369292107,-5.511842414656742,-12.9041268959391,months_since_30_dpd_cure,main,0.17175516369292107,21.292316973643338,16.971424525238238,0.010120256165739278
regime_aware_with_raw_macro_logit,0.499035672739132,-5.511842414656742,-12.9041268959391,inflation,main,0.499035672739132,2.1149725446915086,1.1561616680214255,0.4316313942436328
regime_aware_with_raw_macro_logit,1.1086709549370386,-5.511842414656742,-12.9041268959391,policy_rate,main,1.1086709549370386,1.0949914458412746,0.8732648880394818,1.2695700584344503
regime_aware_with_raw_macro_logit,-0.9555483434096993,-5.511842414656742,-12.9041268959391,unemployment,main,-0.9555483434096993,5.0527754765510124,2.1728123995265887,-0.4397748943341329
regime_aware_with_raw_macro_logit,0.43255479411447584,-5.511842414656742,-12.9041268959391,unemployment_change,main,0.43255479411447584,0.0003244668154068116,1.3706387077755193,0.31558629685607775
regime_aware_with_raw_macro_logit,-0.2759524557715164,-5.511842414656742,-12.9041268959391,house_price_growth,main,-0.2759524557715164,7.587941093480203,3.926122186036138,-0.07028626280480625
regime_aware_with_raw_macro_logit,-0.6851661802810223,-5.511842414656742,-12.9041268959391,mortgage_rate,main,-0.6851661802810223,3.7453171369052147,0.6057147700012852,-1.1311696762480608
regime_aware_with_raw_macro_logit,1.2599354524872224,-5.511842414656742,-12.9041268959391,mortgage_spread,main,1.2599354524872224,1.7723422542308291,0.275971019770131,4.5654629009114105
regime_aware_with_raw_macro_logit,-1.0480234655675453,-5.511842414656742,-12.9041268959391,long_rate,main,-1.0480234655675453,1.972974882674386,0.7277708677601249,-1.4400459155407914
regime_aware_with_raw_macro_logit,0.3549549799405792,-5.511842414656742,-12.9041268959391,long_rate_change,main,0.3549549799405792,-0.014793974719104576,0.1678810005461095,2.11432490148335
regime_aware_with_raw_macro_logit,0.6515206732015646,-5.511842414656742,-12.9041268959391,yield_curve,main,0.6515206732015646,0.6457158774110957,0.42447104566941546,1.53490015361137
regime_aware_with_raw_macro_logit,0.6467355188707309,-5.511842414656742,-12.9041268959391,initial_claims,main,0.6467355188707309,483111.79666524526,671080.432215142,9.63722808510372e-07
regime_aware_with_raw_macro_logit,-0.45609292383718847,-5.511842414656742,-12.9041268959391,initial_claims_change,main,-0.45609292383718847,2707.5623689932745,508286.3074681078,-8.973149918381498e-07
regime_aware_with_raw_macro_logit,-0.09632484728246561,-5.511842414656742,-12.9041268959391,payroll_growth,main,-0.09632484728246561,0.418809404739199,4.17413033894097,-0.02307662661700795
regime_aware_with_raw_macro_logit,0.012622482595836683,-5.511842414656742,-12.9041268959391,real_income_growth,main,0.012622482595836683,3.968666311734511,4.508462475526704,0.0027997310977645553
regime_aware_with_raw_macro_logit,-0.579098727182992,-5.511842414656742,-12.9041268959391,financial_conditions,main,-0.579098727182992,-0.5116277539156369,0.1568363394937051,-3.6923759445828894
regime_aware_with_raw_macro_logit,0.7308205984796063,-5.511842414656742,-12.9041268959391,consumer_sentiment,main,0.7308205984796063,91.23041793562592,8.934584972935994,0.0817968154864894
regime_aware_with_raw_macro_logit,-0.22046510281678922,-5.511842414656742,-12.9041268959391,consumer_sentiment_change,main,-0.22046510281678922,-0.34991513584792355,4.428254533105678,-0.04978600511072473
regime_aware_with_raw_macro_logit,-0.109739608511974,-5.511842414656742,-12.9041268959391,p_stress,main,-0.109739608511974,0.07456423083186059,0.2584277214305682,-0.42464333123587805
regime_aware_with_raw_macro_logit,0.407173229627769,-5.511842414656742,-12.9041268959391,p_stress_x_credit_score,interaction_product,0.407173229627769,55.71700546936509,193.51779648819664,0.0021040609030115944
regime_aware_with_raw_macro_logit,0.032134009215830595,-5.511842414656742,-12.9041268959391,p_stress_x_original_cltv,interaction_product,0.032134009215830595,5.490870098734661,19.64734169355088,0.001635539795512305
regime_aware_with_raw_macro_logit,0.023666121733453893,-5.511842414656742,-12.9041268959391,p_stress_x_original_dti,interaction_product,0.023666121733453893,2.5820364676614873,9.300807532513879,0.002544523327756388
regime_aware_with_raw_macro_logit,-0.0519431688617723,-5.511842414656742,-12.9041268959391,p_stress_x_original_ltv,interaction_product,-0.0519431688617723,5.459943919215105,19.540818149120295,-0.002658188028023316
regime_aware_with_raw_macro_logit,-0.05416995914031377,-5.511842414656742,-12.9041268959391,p_stress_x_original_interest_rate,interaction_product,-0.05416995914031377,0.3034977257702552,1.0654460365573093,-0.05084251785791877
regime_aware_with_raw_macro_logit,0.07109697909867209,-5.511842414656742,-12.9041268959391,p_stress_x_current_delinquency_months,interaction_product,0.07109697909867209,0.0033449438835365824,0.07064161642724019,1.0064460964295872
regime_aware_with_raw_macro_logit,0.012516877692521643,-5.511842414656742,-12.9041268959391,p_stress_x_recent_60_dpd_3m,interaction_product,0.012516877692521643,0.0010754693500176424,0.03219053053300317,0.3888372600659309
regime_aware_with_raw_macro_logit,-0.06715792375084706,-5.511842414656742,-12.9041268959391,p_stress_x_months_since_30_dpd,interaction_product,-0.06715792375084706,2.0528671827732174,8.837230269599674,-0.007599431236036957
regime_aware_with_raw_macro_logit,1e-05,,,alpha,,,,,
regime_aware_with_raw_macro_logit,0.005189604437312632,,,validation_brier_for_selection,,,,,
regime_aware_with_raw_macro_logit,500000.0,,,tuning_train_rows,,,,,
regime_aware_with_raw_macro_logit,500000.0,,,tuning_val_rows,,,,,
regime_aware_with_raw_macro_logit,0.004692541678092873,,,calibration_validation_brier_platt,,,,,
regime_aware_with_raw_macro_logit,0.02664645216689338,,,calibration_validation_log_loss_platt,,,,,
regime_aware_with_raw_macro_logit,0.00492692874387872,,,calibration_validation_brier_intercept_only,,,,,
regime_aware_with_raw_macro_logit,0.028798529092430133,,,calibration_validation_log_loss_intercept_only,,,,,
regime_aware_with_raw_macro_logit,0.004635934253063138,,,calibration_validation_brier_isotonic,,,,,
regime_aware_with_raw_macro_logit,0.02631343874686733,,,calibration_validation_log_loss_isotonic,,,,,
regime_aware_with_raw_macro_logit,0.005262440699737098,,,calibration_validation_brier_raw,,,,,
regime_aware_with_raw_macro_logit,0.029895550279540897,,,calibration_validation_log_loss_raw,,,,,
regime_aware_with_raw_macro_logit,-2.153967431592256,,,platt_intercept,,,,,
regime_aware_with_raw_macro_logit,0.595236401067351,,,platt_logit_slope,,,,,
regime_aware_with_raw_macro_logit,-0.6991279082616484,,,intercept_only_shift,,,,,
regime_aware_with_raw_macro_logit,222.0,,,isotonic_threshold_count,,,,,
regime_aware_dynamic_stress_robustness_logit,-0.42549817667556394,-4.9379089047908,-3.1144845073080343,credit_score,main,-0.42549817667556394,748.8429086947942,46.97607739629283,-0.009057763020229157
regime_aware_dynamic_stress_robustness_logit,0.10887832044466529,-4.9379089047908,-3.1144845073080343,mi_percent,main,0.10887832044466529,6.441691306831577,11.391825966815876,0.009557582845965635
regime_aware_dynamic_stress_robustness_logit,0.0031297031606108304,-4.9379089047908,-3.1144845073080343,number_of_units,main,0.0031297031606108304,1.0362769000270728,0.2512786464908277,0.012455109912115323
regime_aware_dynamic_stress_robustness_logit,0.0947303463549751,-4.9379089047908,-3.1144845073080343,original_cltv,main,0.0947303463549751,73.94686691157796,17.919308879750563,0.005286495533431183
regime_aware_dynamic_stress_robustness_logit,0.3495305625105486,-4.9379089047908,-3.1144845073080343,original_dti,main,0.3495305625105486,34.34433143183438,9.27727216487509,0.037676006082252814
regime_aware_dynamic_stress_robustness_logit,-0.43813760243234307,-4.9379089047908,-3.1144845073080343,original_upb,main,-0.43813760243234307,221705.6111832477,119047.80428829581,-3.6803501337270658e-06
regime_aware_dynamic_stress_robustness_logit,0.09181565401464474,-4.9379089047908,-3.1144845073080343,original_ltv,main,0.09181565401464474,73.40804014554756,17.79460301872334,0.005159747251345649
regime_aware_dynamic_stress_robustness_logit,0.22296535917717805,-4.9379089047908,-3.1144845073080343,original_interest_rate,main,0.22296535917717805,3.9815009392946643,0.6114631218552014,0.36464236551289153
regime_aware_dynamic_stress_robustness_logit,-0.20502261050805032,-4.9379089047908,-3.1144845073080343,original_loan_term,main,-0.20502261050805032,316.7174069308762,75.09193255102699,-0.0027302881087623086
regime_aware_dynamic_stress_robustness_logit,-0.26537194669145825,-4.9379089047908,-3.1144845073080343,number_of_borrowers,main,-0.26537194669145825,1.4848531653097023,0.5052748086120804,-0.5252032006511428
regime_aware_dynamic_stress_robustness_logit,0.18574489583109538,-4.9379089047908,-3.1144845073080343,loan_age_months,main,0.18574489583109538,21.501699869612203,17.32918638578146,0.010718616079027141
regime_aware_dynamic_stress_robustness_logit,0.0637347164661354,-4.9379089047908,-3.1144845073080343,remaining_months_to_legal_maturity,main,0.0637347164661354,295.2202960071478,78.32242776661928,0.0008137479682837269
regime_aware_dynamic_stress_robustness_logit,0.7897615517700827,-4.9379089047908,-3.1144845073080343,current_actual_upb,main,0.7897615517700827,208951.660251209,116417.23472499067,6.783888602368157e-06
regime_aware_dynamic_stress_robustness_logit,0.2469834499939069,-4.9379089047908,-3.1144845073080343,current_interest_rate,main,0.2469834499939069,3.981488345158888,0.6114575820577036,0.4039257296683565
regime_aware_dynamic_stress_robustness_logit,-0.13210753326574687,-4.9379089047908,-3.1144845073080343,credit_score_missing,main,-0.13210753326574687,9.225435399904765e-05,0.009604469955870332,-13.754796867785675
regime_aware_dynamic_stress_robustness_logit,0.0,-4.9379089047908,-3.1144845073080343,mi_percent_missing,main,0.0,0.0,1.0,0.0
regime_aware_dynamic_stress_robustness_logit,0.0,-4.9379089047908,-3.1144845073080343,number_of_units_missing,main,0.0,0.0,1.0,0.0
regime_aware_dynamic_stress_robustness_logit,-0.29062322572505034,-4.9379089047908,-3.1144845073080343,original_cltv_missing,main,-0.29062322572505034,1.0838962819647788e-05,0.00329224016993487,-88.27522013097838
regime_aware_dynamic_stress_robustness_logit,-0.09463895699702847,-4.9379089047908,-3.1144845073080343,original_dti_missing,main,-0.09463895699702847,0.051023801623331755,0.22004629806300913,-0.43008656737287665
